mf_current_assets,mf_nuveen_non_taxable_tot_assets,mf_nuveen_trailing_12m_net_sales,mf_nuveen_12m_gross_sales,club_status,mf_nuveen_prior_year_assets,mf_nuveen_12m_non_tax_total_gs,mf_prior_year_assets,mf_trailing_12m_net_sales,mf_commodities_12m_gs,mf_commodities_12m_net_sales,mf_international_equity_aum,mf_int_equity_12mo_gs,mf_int_equity_12mo_net,mf_municipal_bond_aum,mf_muni_12_mo_gs,mf_muni_12_mo_net,mf_sector_equity_aum,mf_sector_equity_12mo_gs,mf_sector_equity_12mo_net,mf_taxable_bond_aum,mf_taxable_bond_12mo_gs,mf_taxable_bond_12mo_net_sales,mf_us_equity_aum,mf_US_equity_12m_gross_sales,mf_us_equity_12m_net_sales,mf_nuveen_assets_fa_book_rank,mf_diversified_emerging_mkts_aum,mf_diversified_emerg_mkts_12m_gs,mf_europe_stock_aum,mf_europe_stock_12m_gross_sales,mf_europe_stock_12m_net_sales,mf_foreign_large_blend_aum,mf_foreign_large_blend_12m_gs,mf_foreign_large_blend_12m_net,mf_foreign_large_growth_aum,mf_foreign_large_growth_12m_gs,mf_foreign_large_growth_12m_net,mf_foreign_large_value_aum,mf_foreign_large_value_12m_gs,mf_foreign_large_value_12m_net,mf_global_real_estate_aum,mf_global_real_estate_12m_gs,mf_global_real_estate_12m_net,mf_health_aum,mf_health_12m_gross_sales,mf_health_12m_net_sales,mf_high_yield_bond_aum,mf_high_yield_bond_12m_gs,mf_high_yield_bond_12m_net,mf_high_yield_muni_aum,mf_high_yield_muni_12m_gs,mf_high_yield_muni_12m_net,mf_inflation_protected_bond_aum,mf_inflation_protect_bond_12m_gs,mf_infl_protect_bond_12m_net,mf_large_blend_aum,mf_large_blend_12m_gross_sales,mf_large_blend_12m_net_sales,mf_large_growth_aum,mf_large_growth_12m_gross_sales,mf_large_growth_12m_net_sales,mf_large_value_aum,mf_large_value_12m_gross_sales,mf_large_value_12m_net_sales,Most_Recent_12m_GS
1609451.25,0,0,0,Non-Club,0,0,991551.53,-529549.23,1924.91,1235.85,151919.64,49830.11,-46972.79,0,0,0,668708.16,8444.84,-362679.48,311512.09,82890.72,-73616.37,449237.9,90495.59,-27430.93,,25432.05,21827.92,0,0,0,32331.98,3572.51,-13522.03,33438.71,21591.68,-25370.02,25729.74,2779.38,953.99,544.68,734.92,-5581.46,170341.49,993.5,187,25994.82,9622.91,5783.09,0,0,0,1916.36,9.99,-3979.94,55481.07,2199.55,-22178.44,222003.39,38756.35,13956.25,67496.39,35322.66,-1125.14,0
5447016.07,11566.06,-6779.45,0,Century,21349.39,0,7713746.38,-2335119.34,8230.45,8230.45,920046,860259.66,-266104.86,0,0,0,2158.1,4981.81,-438661.24,1023573.97,1107458.71,-330788.86,2479848.3,1114711.29,-549007.97,36,360586.61,264205.43,0,0,0,57953.55,11818.85,-3293.38,290057.89,282179.77,-83630.52,42258.7,301824.17,-64970.39,1289.1,660.67,660.67,0,0,-261673.55,175815.71,176537.94,139103.56,0,0,0,421.86,416.69,-3580.94,458057.26,13610,-122920.32,622676.16,209373.54,-329424.04,485424.12,303996.82,-140172.14,0
18023798,0,-0.08,0,Non-Club,0,0,13887338.29,3797436.7,0,0,4896200.03,2044493.64,-859882.03,85655.89,70.74,54.18,538178.74,372977.94,365485.76,9494458.24,4999758.03,2473129.35,2573254.3,2061408.13,1815560.26,34,2185518.65,1064276.83,71.3,0,-0.8,30020.93,18431.27,-2189.61,2624701.77,799302.22,652905.08,37858.81,161130.34,-1277368.14,0.32,0,0,378758.65,360840.52,360822.99,2246.18,1474.12,64.69,0,0,0,4411.94,1810.8,1282.2,68288.68,19777.34,-46129.02,670713.04,630677.31,533670.59,88889.86,85812.08,11256.85,390016.57
18213630.55,0,-37321.12,0,Non-Club,51688.94,0,16001049.71,1789612.95,0,0,2183217.67,557874.94,-63451.89,568658,49.98,-37515.66,120534.24,0,-23540.9,5026783.88,3215277.15,783180.02,6108588.82,2107155.74,-306186.49,26,20705.73,5061.16,0,0,0,49505.76,3.4,-45467.74,27918.04,2.56,-9795.15,1830.75,2.99,-8381.16,0,0,0,18123.96,0,0,15158.79,7.86,-17001.18,25039.67,0,-37309.39,0.06,0.01,-0.06,125298,797.79,-202301.26,1369974.05,177173.38,-171695.9,1003410.78,945975.05,-61268.14,0
1749795.64,0,0,0,Pacesetter,80341.39,0,3193542.18,-1895888.31,0,-3697.07,266336.68,78161.82,-15101.07,231979.63,0,-47243.03,252964.95,0,-23153.19,713387.29,69292.5,-67366.6,131171.3,68898.66,-139412.08,8,87850.94,20998.53,0,0,0,87840.11,7849.86,-7884.43,31701.77,23428.07,-10916.79,8202.24,11178.3,2686.71,0,0,0,0,0,0,100768.63,6565.07,6565.07,37385.67,0,-11549.99,95.9,2666.94,-34.45,5395.69,0,-22244.21,11906.49,10613.61,-50192.52,50452,38344.17,-64006.36,0
4234776.93,0,0,0,Non-Club,0,0,4098773.57,-480758.14,2485.96,2485.96,375654.7,60596.5,-66046.81,110272.84,910.98,-156055.89,10537.02,1136.97,-3966.66,700068.52,128355.69,-145006.28,2087016.36,192893.05,-119926.25,,59507.65,19901.58,0,0,0,97927.37,18547.44,-31066.59,79455.14,15660.67,-16725.9,10389.49,6183.82,-4542.17,0,0,0,0,0,0,38209.63,23566.97,12547.6,80937.28,0,0,18002.88,3002.03,-13568.24,1116413.01,131963.51,57506.43,634770.11,12010.67,-139090.46,231345.43,25614.8,-24354.28,0
14850880.97,0,-8013.9,0,Non-Club,0,0,4163688.18,2624457.4,0,-3481.45,10326.99,0,-160836.29,121251.55,0,-3958.87,1939.61,0,-1600.28,14590467.98,50036937.66,3029902.13,118751.84,0,-121014.37,3,4785.62,0,0,0,0,0,0,-7763.96,4741.01,0,-10229.47,0,0,-214.94,0,0,0,0,0,0,2504.67,0,-15557.97,7681.33,0,-666.42,404313.33,0,0,76203.27,0,-23651.05,30606.06,0,-32058.49,2801.21,0,-37420.44,0
13020543.38,34.42,-175.65,0,Non-Club,0,0,0,1152048.66,0,0,1274851.46,115146.58,-92268.56,3375219.18,624209.05,284498.92,38667.85,0,-12606.03,7667488.68,2174652.67,872404.56,284770.52,673.95,-26329.45,45,739853.9,92520.54,207.61,0,0,112921.32,0,-13179.31,286569.95,4581.6,-38186.46,87191.18,0,0,363.98,0,0,6752.07,0,0,1479081.56,1106568.51,877355.39,114287.76,0,-3350.65,34358.17,0,-3469.96,53982.66,317.47,317.47,170823.14,47.36,-18810.93,24396.97,0,-6150.13,0
10408419.56,0.26,-0.6,0,Pacesetter,0,0,7166855.89,-251142.26,44816.13,42509,2952268.61,294679.81,91074.9,431376.34,290.72,-181472.26,84772.01,17819.65,-44728.28,1758977.5,576885.34,96933.16,2391975.87,509998.89,-84353.52,82,1022200.93,100576.34,0,0,0,506054.18,60611.09,2355.08,852015.45,57750.58,-6948.19,490358.72,74738.8,55879.63,15697.42,14699.32,5943.05,345.75,0,-20243.24,189866.26,110196.52,52835.76,114972.91,0.14,-14473.12,13409.64,3419.28,-753.06,701514.52,304714.03,23780.26,971973.09,98079.95,-26872.27,482349.71,73832.66,-76518.38,0
4806081.03,0,0,0,Pacesetter,0,0,4618810.26,-2244253.36,3280.68,3280.68,496079.76,141377.42,-706708.21,156019.16,71000,59044.74,235190.66,74481.25,-35668.71,1350434.42,2257209.97,-1366646.26,1677440.61,138447.79,-199473.39,56,74853.35,77591.01,4225.82,0,-122093.95,73924.16,25378.8,-231295.55,113799.25,11806,-271774.26,5136.3,1697.76,-28395.75,0,0,0,66066.11,0,-52236.7,18123.37,40305.28,15478.06,1425.47,0,0,0,0,0,848645.99,882.88,-58402.33,424304.96,48282.55,-113332.69,50932.82,8078.86,-737.33,0
538635.84,0,0,0,Non-Club,0,0,0,-23390.41,4493.95,4493.95,81051.45,115740.79,63435.35,0,0,0,0,0,-3948.73,105455.36,106108.62,50482.43,295694.99,85181.95,-131674.91,,24550.52,37094.57,0,0,0,21435.76,13321.02,6136.13,28420.3,43485.19,23507.64,6310.27,19759.56,12327.7,0,0,0,0,0,0,57610.28,11804.72,-6307.78,0,0,0,0,2586.99,-56.25,73733.36,7244.97,-35287.56,16119.18,17031.63,1345.21,146645,40089.73,-110987.18,0
11499956.94,3757.05,-116054.04,0,Non-Club,74900.32,0,13432292.73,-3075726.33,0,0,531267.48,3913.2,-202888.71,306318.66,0,-60378.27,0,0,-26976.41,4935790.62,36838.34,-2242159.19,2128903.4,8890.74,-458639.81,11,278350.29,812.03,0,0,0,70296.01,745.72,-12079.64,151906.51,2278.09,-29617.65,3757.05,0,-155780.55,0,0,0,0,0,0,43756.61,109,-15632.67,5231.63,0,-31625.75,4781.04,6.88,-32.51,541457.96,4068.78,-147579.67,829294.07,1621.58,-35518.36,664500.24,0,-246255.36,0
20980190.07,0,0,0,Non-Club,0,0,20834462.17,-1765388.27,1967.36,1726.88,619242.62,326579.3,-1140275.37,357154.7,44998.83,-616311.79,54521.66,8643.65,-154285.33,15338949.26,9568377.19,2309059.45,2773885.67,48077.71,-1119040.25,71,80179.89,45267.03,1453.58,0,-550.85,99447.49,3961.93,-209007.1,84487.11,15985.39,-165835.12,5046.06,1308.86,-42426.74,12027.66,0,-6309.23,772.02,0,-40710.48,1214771.3,751215.67,459265.96,260310.51,44998.83,-218643.92,29275.92,4962.06,-36972.98,930620.78,18883.53,-464900.69,1273190.32,12037.39,-186531.98,284911.58,11920.78,-182091.41,0
71854068.44,6093.29,0,0,Master's,3075.18,0,48353977.6,13516338.94,0,0,11267853.13,1839744.53,440600.87,4156192.87,1416421.71,606051.29,798201.65,10833.07,-23581.37,32673208.02,32341318.54,14586801.12,12803861.52,746878.6,-1915656.25,63,1470377.34,207850.7,752722.44,74462.55,16461.02,291126.6,2340.35,-32485.61,4361876.46,831742,425161.08,152914.43,9552.24,-23664.65,53307.36,0,-6956.27,151873,0,0,2466454.17,1437288.74,-295991.47,1281375.66,359161.5,191323.18,102.33,262.08,-10843.98,7024343.4,221200.72,-436161.62,2335086.39,35394.74,-245408.18,436678.5,48212.01,-977912.05,0
8520756.35,0,-17.35,0,Non-Club,54.96,0,9130879.12,-736447.23,0.04,0.04,247741.65,44981.64,-335107.49,3764837.98,2216900.82,679632.65,16969.77,455.07,-6737.92,2363240.17,2146852.42,-975344.4,1550240.98,409030.87,43857.92,58,27030.75,5989.86,0.68,0.01,-4.46,51079.69,8632.94,-126882.79,143710.21,19979.4,-175370.39,9443.86,8882.11,2335.07,4230.66,0.01,-4.28,12272.65,5,-406.89,115225.92,78180.81,-345601.46,873.22,785.2,-216467.34,2.23,0.09,-3213.72,381942.26,62780,-80498.32,876278.94,335224.76,246810.2,148982.77,27.76,-58953.13,0.02
7527546.29,0,0,0,Non-Club,0,0,5223047.46,1887849.95,0,0,2388822.27,3222126.43,966232.13,0,0,0,0,0,0,3809296.04,6359726.3,230166.52,730108.42,1010404.32,733368.02,,823775.9,736845.6,0,0,0,321241.27,374195.76,51411.16,0,0,0,222103.18,252608.69,218484.99,0,0,0,0,0,0,0,481261.25,-48783.55,0,0,0,0,0,0,0,0,0,0,85000,11367.2,42727.78,35914.84,35914.84,0
52826720.11,0,-89395.21,0,President,0,0,61664325.61,-8982386.87,0,0,5897629.07,1196331.17,-437522.52,19094546.97,7889086.49,2072031.88,47715.81,16443,-1001535.62,25210759.02,26798927.32,-6795880.44,2126505.41,49899.9,-2306054.77,,2815690.37,1194454.48,0,0,0,373919.91,0,-106799.07,583106.77,722.61,-2707.86,3582.87,0,0,0,0,0,0,0,0,112309.1,70735.52,44993.71,2338068,1072046.1,782356.18,110998.9,0,-46887.4,1409189.93,39840,-2153801.77,233156.79,0,-11081.34,145846.69,0,-6314.99,3125
894413.84,0,-5481.96,0,Master's,1227.43,0,963470.08,-1397112.99,0,-3360.91,118228.71,14341.46,-146191.59,41712.38,0,-16326.66,26288.32,37.99,-91144.9,216709.16,21687.49,-388554.09,432310.99,44550.77,-283458.4,32,4986.97,2786.79,0,0,-6.51,13955.7,9078.43,-20947.5,41637.04,413.57,-7064.72,4255.56,0,-13094.85,259.49,0,-6472.08,3063.5,0,-4399.98,7837.87,6832.45,-4094.19,649.2,0,-4162.26,1425.04,234.89,-1861.16,143302.68,19433.32,-112987.47,229640.1,20762.06,-81492.14,38479.94,86.48,-47123.55,0
98848.41,0,0,0,Non-Club,0,0,53124.88,598343.33,0,0,9699.29,1200.93,34.83,1548.6,309.98,-1354.37,0,0,0,1287.89,860074.7,574708.69,82927.09,25207.94,24909.9,,3040.84,361.97,0,0,0,6658.45,838.96,-327.14,0,0,0,0,0,0,0,0,0,0,0,0,1030.18,1003.98,1003.98,0,0,0,0,0,0,10279.61,700.98,402.94,70171.2,23302,23302,0,0,0,0
8341485.43,0,0,0,Non-Club,0,0,8455317.61,-2757023.02,12053.12,12053.12,812280.17,215236.38,-371252.23,12041.67,72.98,72.98,710201.51,468749.24,-22272.41,4519804.42,2951101.01,-2587107.74,1545020.54,535556.68,243617.89,,234480.95,67585.04,34054.81,0,-706.5,63810.34,4170.78,-12342.81,365916.71,86366.76,-158075.67,29589.79,8839.07,-24270.44,3912.54,1841.97,1841.97,0,0,0,52538.47,4858.52,779.8,0,0,0,2331.99,63.9,-4720.13,313989.93,116844.78,93944.07,588473.27,227628.06,171064.38,129745.98,32170.87,-72232,0
17194332.84,0,-154.55,0,Non-Club,30847.17,0,15382991.59,-2638137.83,0,0,501765.92,96049.79,-36407.6,829711.45,1297349.6,219726.17,211444.34,0,-100681.1,13799629.63,17459111.71,-2645172.51,242029.84,114412.6,-25973.49,20,23324.93,25679.02,1955.76,0,0,89018.73,36909.98,-37835.84,25223.77,18266.95,-5917.87,1220.27,11594.81,-1945.19,0,0,0,64078.23,0,0,25741.81,182993.68,-6305.38,115391.85,232100.46,-115151.53,34021.2,61970.25,22382.36,106431.32,60511.07,6915.56,11243.07,10473.39,-2202.64,15571.9,19700.8,-2947.39,0
264875.01,0,0,0,Non-Club,0,0,145276.15,-27441.23,0,0,14206.86,180,-8745.98,0,0,0,0,0,0,44169.75,0,-11652.65,189265.18,60,-6283.98,,2270.81,0,0,0,0,3242.85,0,-7360.67,5188.79,0,0,1354.34,0,0,0,0,0,0,0,0,0,0,-5125.63,0,0,0,8106.43,0,0,85684.8,60,-6278.73,85827.73,0,0,8098.03,0,0,0
5422947.37,0,0,0,Non-Club,0,0,2341387.74,209024.23,0,0,497290.11,13069.82,-87217.28,191759.35,0,-356.5,66478.81,15188.82,15060.57,1307317.71,297993.83,190875.83,2554991.17,543592.67,313639.59,,79467.55,3309.57,3450.99,293.5,293.5,131930.17,9231.8,643.31,44615.88,0,-3698.9,4855.23,0,0,0,0,0,4258.22,0,0,100767.1,9093.99,-9171.58,68721.12,0,0,8957.49,943.65,-482.99,910815.12,521441.57,457567.66,1066233.6,1705.47,-105348.88,370850.83,9908.42,-2276.22,0
1527087.98,0,0,0,Non-Club,3072.47,0,1428746.37,-519504.53,21898.96,21898.96,197020.8,165469.68,-20932.15,87673.95,0,0,115854.42,10380.81,-20536.35,404530.88,135808.62,-129301.69,431062.17,60447.72,-118849.24,41,47448.42,148095.66,0,0,0,64230.69,2304.35,-1183.16,54916.5,14500.95,-2411.13,9479.87,341.98,-3682.67,2151.44,0,0,82617.13,0,0,86786.86,44368.31,-23560.57,0,0,0,2587.71,0,-9113.33,96250.1,3200.72,-3857.69,148984.92,4617.09,-75555.33,101582.69,20462.7,-45548.4,0
1163183,0,0,0,Non-Club,0,0,1348968.58,635469.28,0,0,569013.5,0,-100,0,0,-27815.81,18423.76,0,-49.37,187313.5,999988,663634.46,362112.87,0,-200,,290.21,0,0,0,0,5308.22,0,0,0,0,0,2387.96,0,-50,0,0,0,6519.01,0,0,82384.36,0,0,0,0,-27815.81,0,0,0,22537.25,0,-100,324391.59,0,-100,8305.01,0,0,0
5417013.36,0,-28485.51,0,Non-Club,0,0,0,1627979.73,0,0,518954.73,752332.36,-317894.37,368539.56,456596.48,149441.47,0,0,0,4100720.27,4932544.31,2032483.16,428335.33,442760.06,-220984.97,,143926.09,233827.6,0,0,0,100587.65,123364.48,-99066.45,237507.65,352321.51,-77718.16,36184.72,42163.81,31699.68,0,0,0,0,0,0,178637.78,188802.14,104166.48,37286.65,35908.91,15547.49,421.59,414.96,414.96,7541.98,6166.91,5932.83,92003.09,42584.33,-148450.35,170745.87,218655.5,-53211.53,179475.26
810806.12,0,0,0,Non-Club,11255.09,0,6052774.04,-531106.49,1761.55,1761.55,43570.53,4438.21,-129760.54,0,0,-265164.32,1657.12,0,-15022.05,109219.84,591.15,-57173.83,180918.82,7075.48,-279098.98,,19143.35,675.59,2125.48,0,0,21574.51,3762.62,-52847.25,727.19,0,-23961,0,0,-5028.12,0,0,0,0,0,-15022.05,1096.73,0,-19239.6,0,0,0,0,0,-1592.86,8366.19,167.26,-8979.18,86838.24,831.24,-186071.61,26502.17,1427.6,-53206.52,0
14412083.35,7319.55,-3123.09,0,Non-Club,214217.53,0,14395318.97,-355569.82,7651.56,7647.22,1648558.58,290505.21,67946.43,1416688.82,26969.5,-31648.25,828635.25,35017.88,-35109.95,2379026.52,331586.06,-314174.92,5002414.57,265908.46,-224974.78,20,258614.54,142488.5,13192.58,0,-5581.47,270929.35,13610.44,-39049.7,392267.86,50927.49,6049.63,130550.67,7600.84,-6154.46,14337.11,15406,-2439.12,301423.38,0,-10199.32,267259.92,90869.34,72956.25,128853.96,5988,5988,27113.61,5622.88,-5316.91,1021837.15,33577.07,-74042.53,1787369.61,95569.36,-83806.46,979213.9,83726.29,-31790.71,11020.36
35005653.49,13187.58,-41843.24,0,Master's,53021.85,0,30473308.02,2752378.19,5560.39,-2535.77,4145496.09,860506.67,-289303.45,7307009.28,1665485.8,1420427.52,1122685.09,264370.1,-411211.34,12323867.81,8185899.78,3446694.06,6162123.18,613064.67,-937532.25,42,547072.47,188308.72,74835.95,58770.24,56994.24,749673.34,194460.38,18652.15,1582383.57,354941.45,-178340.46,63357.17,29130.39,-13096.5,298.93,136.87,-8906.83,904882.69,60721.25,-59503.33,1072371.96,862694.52,839182.13,74377.62,31907.28,-26455.75,42238.01,13960.65,-27286.18,1959997.1,219609.5,-132839.54,2069841.74,64051.97,-505002.15,845253.09,122617.3,-286996.47,1820.84
13780497.01,1976.89,-2783.02,0,Non-Club,17963.08,0,10581870.68,1495126.15,48933.89,-289507.57,2436768.82,1388272.96,-18708.76,1360942.7,15155.08,-51062.48,232763.77,1300.95,-37939.7,5705705.74,6412304.2,1629669.09,3443061.41,1733402.2,443480.43,36,706498.84,257316.78,376560.61,323722.39,207440.22,142313.87,186307.49,-186598.97,720152.06,380313.66,152649.79,45339.56,7649.46,-21740.08,6099.37,0,0,44246.69,0,-15586.46,964806.12,869062.14,670606.32,7623.04,0,0,2806.81,7.64,-1574.53,266677.2,4854.87,-58358.48,1370843.06,569834.66,-73724.12,989669.87,605436.68,165890.88,197.85
12633223.95,0,-411.71,0,Non-Club,1314.46,0,16916832.81,-9583130.75,1402.09,28.93,964622.62,278797.79,-1581669.43,478619.4,27078.68,-191168.28,66307.14,7797.84,-40068.82,5223970.46,7635126.07,-5245667.58,2752077.67,904518.99,-26266.62,69,57226.52,50260.37,2780.91,0,0,478450.21,182304.66,-835449.66,173790.56,7033.57,-32665.87,14091.56,11971.68,-28300.08,0,0,0,13828.52,0,-8987.69,17391.23,313025.22,-29149.89,45306.81,15459.45,-116760.38,17703.22,162.82,-10749.29,387222.23,21258.54,-79183.4,1498940.22,368122.61,-302179.91,682327.12,499025.7,388103.78,0
6945968.87,0,0,0,Non-Club,0,0,3165646.84,3290294.83,0,0,0,0,0,0,0,0,330928.9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435386.13,0,0,0,Pacesetter,0,0,286634.85,-119430.98,0,0,110734.23,5860.61,-15589.96,0,0,0,30929.87,0,-3106.21,67725.61,7651.68,-6355.72,200775.58,5581.02,-93630.59,,8783.17,1349.42,0,0,0,12457.19,2939.23,-3987.34,33947.84,0,-7653.68,1426.84,1571.96,1545.54,0,0,0,17925.6,0,0,8421.43,188.04,188.04,0,0,0,279.93,170.59,170.59,29803.54,3472.86,-83646.35,47183.46,0,-6487,46480.83,0,-5489,0
15364592.03,0,-287.36,0,Non-Club,5152.65,0,18457237.45,-4242721.64,0,0,868818.45,294834.55,-1130511.7,1161862.66,5735.11,-567915.88,50731.04,0,-51042.66,5273095.14,3621429.81,-604586.52,6206105.5,3366937.93,-1691725.27,40,84588.19,93360.86,8249.04,0,-3796.53,25727.38,1942.05,-11416.13,116223.82,30.96,-15034.8,0,0,-7053.17,0,0,0,42039.3,0,-23678.92,126011.03,1125.07,-29420.96,43523.74,0,-35323.38,421249.43,118762.89,-243328.03,1307829.96,6395.99,-131680.59,1569780.81,1360958.95,720707.77,698107.81,723749.46,-1677410.86,0
1927861.93,220.05,-2975.65,0,Pacesetter,137.94,0,4175247.27,8758539.54,0,0,365467.05,28587.97,-37512.23,3940.19,375210.93,-513218.32,41713.1,0,-22663.36,839161.46,22297447.52,9699443.07,564046.72,6302.82,-99075.94,39,121248.15,13203.4,889.73,0,0,82311.59,11858.92,-14047.14,95562.71,0,-5626.81,408.14,0,-1367.91,20405.87,0,-102.28,6573.41,0,-3093.23,21877.04,0,-1671.54,0,0,-857.87,0,0,0,67085.54,3151.41,-34942.76,262216.38,3151.41,-11663.06,150190.06,0,-41903.08,0
14528762.01,1538.3,-29.18,0,Non-Club,2022.85,0,11882497.9,2026446.29,5026.9,5026.9,2100123.11,1629897.72,1304806.96,50491.2,0,-1576.48,90118.64,20616.69,-8013.04,8542570.88,3027051.48,790856.69,1954492.46,133704.81,-324377.62,56,135336.86,46345.65,49270.29,5672.84,-19018.61,164209.43,50284.4,-40727.43,74900.23,47112.33,-45689.82,38320.85,12374.05,-4507.34,3104.91,337.22,94,0,0,-1739.21,255769.63,157823.71,97590.34,9989.11,0,-1576.48,20937.3,1539.11,-15830.61,686165.1,39808.66,-50963.06,903645.87,10783.37,-115714.86,187460.39,34365.92,-53777.3,0
11406742.33,13425.38,-492.92,0,Pacesetter,35391.87,0,9019551.73,801599.54,0,0,1328422.8,252779.55,68610.48,122952.7,1124.29,502.05,205724.36,22790,21297.08,2445085.75,1568383.13,-88287.45,4794977.28,435562.62,16532.8,29,252938.48,59506.07,8288.8,0,0,252643.01,46636.55,-74547.79,127802.16,1543.91,-5181.97,21155.45,308.99,-11345.05,0,0,0,124390.38,0,0,189801.26,64577.79,34732.05,21287.46,0,0,27177.86,6060.89,-27559.74,1325017.07,98412.57,-78195.23,2072065.83,155120.46,60947.88,734897.32,2372.71,-19979.27,0
2321899.36,9294.16,-335.3,0,Non-Club,54551.97,0,1492426.12,-127731,169.56,169.56,257185.02,4297.18,-87181.14,416215.07,112498.92,102722.43,24283.3,56.16,-1059.29,559079.65,4763.32,-71411.07,837723.75,8309.15,-59486.85,15,97087.4,1390.02,0,0,0,48980.92,1686.77,-9528.46,32190.2,308.88,-3910.45,11674.17,69.3,-807.41,0.01,0,-331.37,0,0,0,9750.67,2678.11,1896.93,0,0,0,2274.17,40.86,-1345.97,293818.59,3887.98,-27977.61,223471.08,875.6,-11990.47,161265.73,608.91,-3952.06,0
7381729.76,0,0,0,Non-Club,0,0,3942490.61,2941237.88,145283.42,145276.34,1688352.13,1757337.57,727835.96,297908.76,364700.72,249482.54,118706.77,231585.76,54086.7,3028941.81,2647475.37,1109645.18,1429298.62,1240132.42,437011.15,,444854.03,588941.04,0,0,0,516729.7,403948.96,300378.67,590450.44,631375.53,91922.54,135668.92,131905.98,105920.07,110676.85,85697.36,70757.43,0,0,-7511.77,209499.7,185062.7,166341.28,0,0,0,9225.19,8925.07,-4516.9,264945.24,211753.7,29988.21,254266.15,123505.39,-93842.81,347715.43,417399.79,201329.94,0
9075063.51,26141.3,-19000.1,0,Non-Club,54097.41,0,9434565.56,-837493.2,23147.88,22866.71,962017.83,370944.89,-74165.03,4863.73,0,-4330.6,137479.02,16391.83,-4244.79,2184372.37,649496.59,-93750.97,4065711.68,657577.86,-492657.84,47,229938.37,139632.83,2097.24,0,0,229701.95,63247,20255.18,254182.6,92645.03,-122024.12,113495.21,68600.66,52071.91,16342.72,8036.96,8029.14,0,0,0,404335.79,49308.15,19463.58,0,0,0,15533.15,10057.66,-326.91,592455.56,87658.38,-62125.93,1478232.33,254441.15,-282923.24,1294832.7,214706.83,-94779.76,0
24486112.72,57489.28,-17756.14,0,Pacesetter,99408.95,0,22377634.02,-1559716.09,746.88,744.97,4433178.36,1536317.88,-1381604.14,1274073.41,358065.29,156287.07,51093.01,5288.26,-229049.02,7157718.63,6548420.65,-210664,11106757.15,5230766.74,541541.28,33,76789.58,10271.54,18886.87,0,-3988.47,147615.77,17003.4,283.49,3012878.13,1451302.4,937817.9,10577.99,0,-22520.73,15276.71,0,-1746.41,0,0,-33490.92,48010.88,13922.91,-2017.66,114886.08,0,0,1533.61,839.88,-8250.76,683957.04,31282.92,-164045.57,7204898.28,3305454.88,1263572.34,291108.22,24755.62,-833024.53,0
11948989.29,0,0,0,Non-Club,0,0,13527671.06,-1858848.46,0,0,1724288.9,541367.01,286392.03,509994.73,29994,-61470.56,1023452.07,97594,-58780.21,2912674.53,1026022.03,-1697516.42,3573224.64,357121.3,-16359.88,,131216.24,38418.98,0,0,0,299049.16,64353.32,-78892.69,1207420.53,427259.76,342108.33,4568.55,1051.98,-4969.66,142883.49,39394,-41750.06,140003.23,0,-13820.97,280868.23,42024.83,-13863.15,0,0,0,162930.68,10410.49,-21705.01,381331.56,61343.7,33496.14,2031210.91,125713.94,-90665.5,853416.51,143438.81,25208.95,0
12589426.27,0,0,0,Non-Club,0,0,0,422191.12,0,0,460145.41,17387.01,935.34,65500.52,0,0,6667.82,0,-3007.2,1693892.33,97005.57,91366.91,221231.3,2210.94,-29723.17,48,101918.7,2301.1,9595.22,0,0,98821.53,0,0,120458.04,0,-780,4267.32,0,0,0,0,0,4046.55,0,0,117101.01,39391,39391,518.81,0,0,0,0,0,76575.61,1567.33,1567.33,72609.55,597.33,-17029.69,21091.21,43.65,-14263.44,0
1759942.86,0,0,0,Pacesetter,0,0,1411046.64,650453.41,0,0,249382.82,51058.1,31490.34,0,0,0,9205.25,0,-525,400233.66,195065.99,89107.68,128368.5,76256.21,71512.32,,40454.1,15348.91,123609.61,21702.42,10991.52,27445.51,0,-3062.44,0,0,0,0,0,0,0,0,0,0,0,0,12004.61,10949.85,10949.85,0,0,0,3837.63,302.93,-13,7833.06,2162.98,-194.41,31939.27,28048.09,28048.09,27439.02,21625.84,21239.38,0
2429988.63,0,-607.54,0,Non-Club,696.66,0,2404463.94,50984.27,0,0,715520.57,387579.52,13259.68,6698.49,2707.69,1834.47,29155.04,1361.71,-2277.38,915501.27,297171.06,-66130.04,729157.86,269738.81,113654.37,42,208273.58,158411.34,0,0,0,156950.44,45143.21,-22.62,279691.68,163703.29,-7146.26,62652.38,18589.58,-2012.45,2184.3,531.84,270.86,12923.69,0,-135.29,162755.03,58953,43803.85,0,0,0,1195.86,1175.91,-1693.51,66262.29,22906.91,10967.95,204676.51,19741.85,-4582.14,217453.5,129727.38,45710.24,0
